"id","code","name","gateway_language_id"
"7466","zrn","Zerenkel","334"
"7465","zrg","Mirgan","2264"
"7464","zra","Kara (Korea)","-"
"7463","zqe","丘北","7374"
"7462","zpz","Texmelucan Zapotec","2"
"7461","zpy","Mazaltepec Zapotec","2"
"7460","zpx","San Baltazar Loxicha Zapotec","2"
"7459","zpw","Zaniza Zapotec","2"
"7458","zpv","Chichicapan Zapotec","2"
"7457","zpu","Yalálag Zapotec","2"
"7456","zpt","San Vicente Coatlán Zapotec","2"
"7455","zps","Coatlán Zapotec","2"
"7454","zpr","Santiago Xanica Zapotec","2"
"7453","zpq","Zoogocho Zapotec","2"
"7452","zpp","El Alto Zapotec","2"
"7451","zpo","Amatlán Zapotec","2"
"7450","zpn","Santa Inés Yatzechi Zapotec","2"
"7449","zpm","Mixtepec Zapotec","2"
"7448","zpl","Lachixío Zapotec","2"
"7447","zpk","Tlacolulita Zapotec","2"
"7446","zpj","Quiavicuzas Zapotec","2"
"7445","zpi","Santa María Quiegolani Zapotec","2"
"7444","zph","Totomachapan Zapotec","2"
"7443","zpg","Guevea De Humboldt Zapotec","2"
"7442","zpf","San Pedro Quiatoni Zapotec","2"
"7441","zpe","Petapa Zapotec","2"
"7440","zpd","Southeastern Ixtlán Zapotec","2"
"7439","zpc","Choapan Zapotec","2"
"7438","zpb","Yautepec Zapotec","2"
"7437","zpa","Lachiguiri Zapotec","2"
"7436","zos","Francisco León Zoque","2"
"7435","zor","Rayón Zoque","2"
"7434","zoq","Tabasco Zoque","2"
"7433","zoo","Asunción Mixtepec Zapotec","2"
"7432","zom","Zou","4240"
"7431","zoh","Chimalapa Zoque","2"
"7430","zoc","Copainalá Zoque","2"
"7429","zns","Mangas","1747"
"7428","zng","Mang","6609"
"7427","zne","Zande (individual language)","1868"
"7426","zna","Zan Gula","334"
"7425","zmz","Mbandja","1868"
"7424","zmy","Mariyedi","1747"
"7423","zmx","Bomitaba","1868"
"7422","zmw","Mbo (Democratic Republic of Congo)","1868"
"7421","zmt","Maringarr","1747"
"7420","zms","Mbesa","1868"
"7419","zmr","Maranunggu","1747"
"7418","zmq","Mituku","1868"
"7417","zmp","Mpuono","1868"
"7416","zmo","Molo","334"
"7415","zmn","Mbangwe","1868"
"7414","zmm","Marimanindji","1747"
"7413","zml","Madngele","1747"
"7412","zmj","Maridjabin","1747"
"7411","zmi","Negeri Sembilan Malay","4096"
"7410","zmg","Marti Ke","1747"
"7409","zmf","Mfinu","1868"
"7408","zmd","Maridan","1747"
"7407","zmb","Zimba","1868"
"7406","zma","Manda (Australia)","1747"
"7405","zlq","柳黔壯語","7374"
"7404","zln","连山","7374"
"7403","zlm","Malay (individual language)","4096"
"7402","zlj","柳江","7374"
"7401","zkz","Khazar","-"
"7400","zkv","Krevinian","-"
"7399","zku","Kaurna","-"
"7398","zkt","Kitan","-"
"7397","zkr","Zakhring","7374"
"7396","zko","Kott","-"
"7395","zkn","Kanan","4240"
"7394","zkk","Karankawa","-"
"7393","zkh","Khorezmian","-"
"7392","zkg","Koguryo","-"
"7391","zkd","Kadu","4240"
"7390","zkb","Koibal","-"
"7389","zka","Kaimbulawa","2418"
"7388","ziz","Zizilivakan","1747"
"7387","ziw","Zigula","5903"
"7386","zir","Ziriya","1747"
"7385","zin","Zinza","5903"
"7384","zim","Mesme","334"
"7383","zil","Zialo","1868"
"7382","zik","Zimakani","6270"
"7381","zib","Zimbabwe Sign Language","1747"
"7380","zia","Zia","6270"
"7379","zhw","Zhoa","1868"
"7378","zhn","砚广","7374"
"7377","zhi","Zhire","1747"
"7376","zhd","文马","7374"
"7375","zhb","扎坝语","7374"
"7374","zh","中文 (Zhōngwén), 汉语, 漢語","-"
"7373","zgr","Magori","6270"
"7372","zgn","桂边","7374"
"7371","zgm","民讲","7374"
"7370","zgh","ⵜⴰⵎⴰⵣⵉⵖⵜ ⵜⴰⵏⴰⵡⴰⵢⵜ","334"
"7369","zgb","桂北","7374"
"7368","zga","Kinga","5903"
"7367","zen","Zenaga","334"
"7366","zeh","红水河","7374"
"7365","zeg","Zenag","6270"
"7364","zea","Zeeuws","4518"
"7363","zdj","Ngazidja Comorian","334"
"7362","zch","中紅水河壯語","7374"
"7361","zca","Coatecas Altas Zapotec","2"
"7360","zbw","West Berawan","4096"
"7359","zbt","Batui","2418"
"7358","zbl","Blissymbols","-"
"7357","zbe","East Berawan","4096"
"7356","zbc","Central Berawan","4096"
"7355","zaz","Zari","1747"
"7354","zay","Zayse-Zergulla","234"
"7353","zax","Xadani Zapotec","2"
"7352","zaw","Mitla Zapotec","2"
"7351","zav","Yatzachi Zapotec","2"
"7350","zau","Zangskari","6539"
"7349","zat","Tabaa Zapotec","2"
"7348","zas","Santo Domingo Albarradas Zapotec","2"
"7347","zar","Rincón Zapotec","2"
"7346","zaq","Aloápam Zapotec","2"
"7345","zap","Zapotec","2"
"7344","zao","Ozolotepec Zapotec","2"
"7343","zam","Miahuatlán Zapotec","2"
"7342","zal","柔若","7374"
"7341","zak","Zanaki","5903"
"7340","zaj","Zaramo","5903"
"7339","zai","Isthmus Zapotec","2"
"7338","zah","Zangwal","1747"
"7337","zag","Zaghawa","334"
"7336","zaf","Ayoquesco Zapotec","2"
"7335","zae","Yareni Zapotec","2"
"7334","zad","Cajonos Zapotec","2"
"7333","zac","Ocotlán Zapotec","2"
"7332","zab","San Juan Guelavía Zapotec","2"
"7331","zaa","Sierra de Juárez Zapotec","2"
"7330","za","Saɯ cueŋƅ, Saw cuengh","7374"
"7329","yzk","Zokhuo","7374"
"7328","yzg","峨马布央语","7374"
"7327","yyz","阿夷子","7374"
"7326","yyu","Yau (Sandaun Province)","6270"
"7325","yyr","Yir Yoront","-"
"7324","yxu","Yuyu","1747"
"7323","yxm","Yinwum","1747"
"7322","yxl","Yardliyawarra","1747"
"7321","ywu","乌蒙纳苏语","7374"
"7320","ywt","中腊罗语","7374"
"7319","ywr","Yawuru","1747"
"7318","ywq","武禄彝语","7374"
"7317","ywn","Yawanawa","5196"
"7316","ywl","腊罗","7374"
"7315","ywg","Yinhawangka","1747"
"7314","ywa","Kalou","6270"
"7313","yvt","Yavitero","2"
"7312","yva","Yawa","2418"
"7311","yuz","Yuracare","2"
"7310","yuy","东部裕固语","7374"
"7309","yux","Южноюкагирский","5431"
"7308","yuw","Yau (Morobe Province)","6270"
"7307","yut","Yopno","6270"
"7306","yur","Yurok","1747"
"7305","yuq","Yuqui","2"
"7304","yup","Yukpa","2"
"7303","yun","Ɓəna (Nigeria)","1747"
"7302","yum","Quechan","1747"
"7301","yul","Yulu","1868"
"7300","yuk","Yuki","1747"
"7299","yuj","Karkar-Yuri","6270"
"7298","yui","Yurutí","2"
"7297","yug","Югский","5431"
"7296","yuf","Havasupai-Walapai-Yavapai","1747"
"7295","yue","粵語","7374"
"7294","yud","טריפוליטאית יהודית","1747"
"7293","yuc","Yuchi","1747"
"7292","yua","Yucateco","2"
"7291","yty","Yatay","1747"
"7290","ytw","Yout Wam","6270"
"7289","ytp","Thopho","7374"
"7288","ytl","堂郎语","7374"
"7287","yta","他鲁","7374"
"7286","ysy","白彝","7374"
"7285","yss","Yessan-Mayo","6270"
"7284","ysp","南倮倮泼语","7374"
"7283","yso","基諾語 (China)","7374"
"7282","ysn","撒尼","7374"
"7281","ysl","Yugoslavian Sign Language","1747"
"7280","ysg","锁内嘎话","7374"
"7279","ysd","撒慕","7374"
"7278","ysc","Yassic","-"
"7277","yry","Yarluyandi","1747"
"7276","yrw","Yarawata","6270"
"7275","yrs","Yarsun","2418"
"7274","yrn","雅郎布央语","7374"
"7273","yrm","Yirrk-Mel","-"
"7272","yrl","Nhengatu","5196"
"7271","yrk","Ненецкий","5431"
"7270","yri","Yarí","2"
"7269","yre","Yaouré","1868"
"7268","yrb","Yareba","6270"
"7267","yra","Yerakai","6270"
"7266","ypz","Phuza","7374"
"7265","ypp","Phupa","7374"
"7264","ypo","Alo Phola","7374"
"7263","ypn","Ani Phowa","7374"
"7262","ypm","Phuma","7374"
"7261","yph","Phupha","7374"
"7260","ypg","Phola","7374"
"7259","ypb","Labo Phowa","7374"
"7258","ypa","Phala","7374"
"7257","yoy","Yoy","6100"
"7256","yox","ユンヌフトゥバ","2563"
"7255","yot","Yotti","1747"
"7254","yon","Yongkom","6270"
"7253","yom","Yombe","1868"
"7252","yol","Yola","-"
"7251","yok","Yokuts","1747"
"7250","yoi","与那国物言","2563"
"7249","yog","Yogad","2475"
"7248","yo","Yorùbá","1747"
"7247","ynu","Yahuna","2"
"7246","yns","Yansi","1868"
"7245","ynq","Yendang","1747"
"7244","yno","Yong","6100"
"7243","ynn","Yana","-"
"7242","ynl","Yangulam","6270"
"7241","ynk","Наука́нский","5431"
"7240","yng","Yango","1868"
"7239","yne","拉乌","7374"
"7238","yna","阿罗语","7374"
"7237","ymz","Muzi","7374"
"7236","ymx","Northern Muji","7374"
"7235","yms","Mysian","-"
"7234","ymr","Malasar","3926"
"7233","ymq","Qila Muji","7374"
"7232","ymp","Yamap","6270"
"7231","ymo","Yangum Mon","6270"
"7230","ymn","Yamna","2418"
"7229","ymm","Maay","334"
"7228","yml","Iamalele","6270"
"7227","ymk","Makwe","5196"
"7226","ymi","Moji","7374"
"7225","ymh","Mili","7374"
"7224","ymg","Yamongeri","1868"
"7223","ymd","木达","7374"
"7222","ymc","Southern Muji","7374"
"7221","ymb","Yambes","6270"
"7220","yly","Nyâlayu","1747"
"7219","ylu","Aribwaung","6270"
"7218","ylo","纳罗","7374"
"7217","yln","郎念布央语","7374"
"7216","ylm","Limi","7374"
"7215","yll","Yil","6270"
"7214","yli","Angguruk Yali","2418"
"7213","ylg","Yelogu","6270"
"7212","yle","Yele","6270"
"7211","ylb","Yaleba","6270"
"7210","yla","Yaul","6270"
"7209","yky","Yakoma","1868"
"7208","yku","跨玛斯话","7374"
"7207","ykt","嘎苏话","7374"
"7206","ykr","Yekora","6270"
"7205","yko","Yasa","1868"
"7204","ykn","跨恩斯话","7374"
"7203","ykm","Kap","6270"
"7202","ykl","Khlula","7374"
"7201","ykk","Yakaikeke","6270"
"7200","yki","Yoke","2418"
"7199","ykg","Северноюкагирский","5431"
"7198","yka","Yakan","1747"
"7197","yiz","阿哲","7374"
"7196","yix","阿细","7374"
"7195","yiv","北尼苏语","7374"
"7194","yiu","阿鲁","7374"
"7193","yit","东腊鲁语","7374"
"7192","yis","Yis","6270"
"7191","yir","North Awyu","2418"
"7190","yiq","密察","7374"
"7189","yip","Pholo","7374"
"7188","yin","Yinchia","4240"
"7187","yim","Yimchungru Naga","1747"
"7186","yik","东山坝腊罗语","7374"
"7185","yij","Yindjibarndi","1747"
"7184","yii","Yidiny","1747"
"7183","yih","Western Yiddish","1747"
"7182","yig","乌撒纳苏语","7374"
"7181","yif","阿车","7374"
"7180","yia","Yinggarda","1747"
"7179","yi","ייִדיש","-"
"7178","yhl","Hlepho Phowa","7374"
"7177","yhd","עיראקית יהודית","1747"
"7176","yha","巴哈语","7374"
"7175","ygw","Yagwoia","6270"
"7174","ygu","Yugul","1747"
"7173","ygs","Yolŋu Sign Language","1747"
"7172","ygr","Yagaria","6270"
"7171","ygp","葛泼语","7374"
"7170","ygm","Yagomi","6270"
"7169","ygl","Yangum Gel","6270"
"7168","yey","Yeyi","1747"
"7167","yev","Yapunda","6270"
"7166","yeu","Yerukula","6052"
"7165","yet","Yetfa","2418"
"7164","yes","Nyankpa","1747"
"7163","yer","Tarok","1747"
"7162","yel","Yela","1868"
"7161","yej","יווניטיקה","1747"
"7160","yee","Yimas","6270"
"7159","yec","Yeniche","1747"
"7158","yea","Ravula","3013"
"7157","ydk","Yoidik","6270"
"7156","ydg","یدغہ","6539"
"7155","yde","Yangum Dey","6270"
"7154","ydd","יידיש המזרחי","1747"
"7153","yda","Yanda","1747"
"7152","ycp","Chepya","3549"
"7151","ycn","Yucuna","2"
"7150","ycl","倮倮泼","7374"
"7149","ych","车苏","7374"
"7148","yby","Yaweyuha","6270"
"7147","ybx","Yawiyo","6270"
"7146","ybo","Yabong","6270"
"7145","ybn","Yabaâna","5196"
"7144","ybm","Yaben","6270"
"7143","ybl","Yukuben","1747"
"7142","ybk","Bokha","7374"
"7141","ybj","Hasha","1747"
"7140","ybi","Yamphu","4378"
"7139","ybh","Yakha","4378"
"7138","ybe","西部裕固语","7374"
"7137","ybb","Yemba","1868"
"7136","yba","Yala","1747"
"7135","yaz","Lokaa","1747"
"7134","yay","Agwagwune","1747"
"7133","yax","Yauma","5196"
"7132","yaw","Yawalapití","5196"
"7131","yav","Yangben","1868"
"7130","yau","Yuwana","2"
"7129","yat","Yambeta","1868"
"7128","yas","Nugunu (Cameroon)","1868"
"7127","yar","Yabarana","2"
"7126","yaq","Yaqui","2"
"7125","yap","Yapese","1747"
"7124","yao","Yao","1747"
"7123","yan","Mayangna","2"
"7122","yam","Yamba","1868"
"7121","yal","Yalunka","1868"
"7120","yak","Yakama","1747"
"7119","yaj","Banda-Yangere","1868"
"7118","yai","Yagnobi","5431"
"7117","yah","Yazgulyam","5431"
"7116","yag","Yámana","2"
"7115","yaf","Yaka (Democratic Republic of Congo)","1868"
"7114","yae","Pumé","2"
"7113","yad","Yagua","4"
"7112","yac","Pass Valley Yali","2418"
"7111","yab","Yuhup","5196"
"7110","yaa","Yaminahua","2"
"7109","xzp","Ancient Zapotec","-"
"7108","xzm","Zemgalian","-"
"7107","xzh","Zhang-Zhung","-"
"7106","xyy","Yorta Yorta","1747"
"7105","xyl","Yalakalore","-"
"7104","xxt","Tambora","-"
"7103","xxm","Minkin","-"
"7102","xxk","Ke'o","2418"
"7101","xxb","Boro (Ghana)","-"
"7100","xwr","Kwerba Mamberamo","2418"
"7099","xwo","Written Oirat","-"
"7098","xwl","Western Xwla Gbe","1868"
"7097","xwk","Wangkumara","1747"
"7096","xwg","Kwegu","234"
"7095","xwe","Xwela Gbe","1868"
"7094","xwd","Wadi Wadi","1747"
"7093","xwc","Woccon","-"
"7092","xwa","Kwaza","5196"
"7091","xvs","Vestinian","-"
"7090","xvo","Volscian","-"
"7089","xvn","Vandalic","-"
"7088","xvi","کامويري","5177"
"7087","xve","Venetic","-"
"7086","xuu","Kxoe","1747"
"7085","xur","Urartian","-"
"7084","xup","Upper Umpqua","-"
"7083","xuo","Kuo","334"
"7082","xum","Umbrian","-"
"7081","xuj","Jennu Kurumba","5962"
"7080","xug","山原言葉","2563"
"7079","xud","Umiida","1747"
"7078","xub","Betta Kurumba","5962"
"7077","xua","Alu Kurumba","5962"
"7076","xtz","Tasmanian","-"
"7075","xty","Yoloxochitl Mixtec","2"
"7074","xtw","Tawandê","5196"
"7073","xtu","Cuyamecalco Mixtec","2"
"7072","xtt","Tacahua Mixtec","2"
"7071","xts","Sindihui Mixtec","2"
"7070","xtr","Early Tripuri","-"
"7069","xtq","Tumshuqese","-"
"7068","xtp","San Miguel Piedras Mixtec","2"
"7067","xto","Tokharian A","-"
"7066","xtn","Northern Tlaxiaco Mixtec","2"
"7065","xtm","Magdalena Peñasco Mixtec","2"
"7064","xtl","Tijaltepec Mixtec","2"
"7063","xtj","San Juan Teita Mixtec","2"
"7062","xti","Sinicahua Mixtec","2"
"7061","xth","Yitha Yitha","1747"
"7060","xtg","Transalpine Gaulish","-"
"7059","xte","Ketengban","2418"
"7058","xtd","Diuxi-Tilantongo Mixtec","2"
"7057","xtc","Katcha-Kadugli-Miri","334"
"7056","xtb","Chazumba Mixtec","2"
"7055","xta","Alcozauca Mixtec","2"
"7054","xsy","Saisiyat","7374"
"7053","xsv","Sudovian","-"
"7052","xsu","Sanumá","2"
"7051","xss","Assan","-"
"7050","xsr","शेर्पा","4378"
"7049","xsq","Makhuwa-Saka","5196"
"7048","xsp","Silopi","6270"
"7047","xso","Solano","-"
"7046","xsn","Sanga (Nigeria)","1747"
"7045","xsm","Kasem","1868"
"7044","xsl","South Slavey","1747"
"7043","xsi","Sio","6270"
"7042","xsh","Shamang","1747"
"7041","xse","Sempan","2418"
"7040","xsd","Sidetic","-"
"7039","xsc","Scythian","-"
"7038","xsb","Sambal","1747"
"7037","xsa","Sabaean","-"
"7036","xrw","Karawa","6270"
"7035","xru","Marriammu","1747"
"7034","xrt","Aranama-Tamique","-"
"7033","xrr","Raetic","-"
"7032","xrn","Arin","-"
"7031","xrm","Armazic","-"
"7030","xri","Krikati-Timbira","5196"
"7029","xrb","Eastern Karaboro","1868"
"7028","xra","Krahô","5196"
"7027","xqt","Qatabanian","-"
"7026","xqa","Karakhanid","-"
"7025","xpy","Puyo","-"
"7024","xpu","Punic","-"
"7023","xps","Pisidian","-"
"7022","xpr","Parthian","-"
"7021","xpq","Mohegan-Pequot","1747"
"7020","xpp","Puyo-Paekche","-"
"7019","xpo","Pochutec","-"
"7018","xpn","Kapinawá","5196"
"7017","xpm","Pumpokol","-"
"7016","xpk","Kulina Pano","5196"
"7015","xpi","Pictish","-"
"7014","xpg","Phrygian","-"
"7013","xpe","Liberia Kpelle","1747"
"7012","xpc","Pecheneg","-"
"7011","xow","Kowaki","6270"
"7010","xor","Korubo","5196"
"7009","xop","Kopar","6270"
"7008","xoo","Xukurú","5196"
"7007","xon","Konkomba","1747"
"7006","xom","Komo (Sudan)","334"
"7005","xok","Xokleng","5196"
"7004","xoi","Kominimung","6270"
"7003","xog","Soga","1747"
"7002","xod","Kokoda","2418"
"7001","xnz","Kenzi","334"
"7000","xny","Nyiyaparli","1747"
"6999","xnt","Narragansett","1747"
"6998","xns","Kanashi","2264"
"6997","xnr","Kangri","4915"
"6996","xno","Anglo-Norman","-"
"6995","xnn","Northern Kankanay","1747"
"6994","xni","Ngarigu","1747"
"6993","xnh","宽语","7374"
"6992","xng","Middle Mongolian","-"
"6991","xnb","Kanakanabu","7374"
"6990","xna","Ancient North Arabian","-"
"6989","xmz","Mori Bawah","2418"
"6988","xmx","Maden","2418"
"6987","xmw","Tsimihety Malagasy","5077"
"6986","xmv","Antankarana Malagasy","5077"
"6985","xmt","Matbat","2418"
"6984","xms","Moroccan Sign Language","334"
"6983","xmr","Meroitic","-"
"6982","xmo","Morerebi","5196"
"6981","xmn","Manichaean Middle Persian","-"
"6980","xmm","Manado Malay","2418"
"6979","xml","Malaysian Sign Language","4096"
"6978","xmk","Ancient Macedonian","-"
"6977","xmj","Majera","1868"
"6976","xmh","Kuku-Muminh","1747"
"6975","xmg","Mengaka","1868"
"6974","xmf","მარგალური ნინა","5431"
"6973","xme","Median","-"
"6972","xmd","Mbudum","1868"
"6971","xmc","Makhuwa-Marrevone","5196"
"6970","xmb","Mbonga","1868"
"6969","xma","Mushungulu","334"
"6968","xly","Elymian","-"
"6967","xlu","Cuneiform Luwian","-"
"6966","xls","Lusitanian","-"
"6965","xlp","Lepontic","-"
"6964","xlo","Loup A","-"
"6963","xln","Alanic","-"
"6962","xli","Liburnian","-"
"6961","xlg","Ligurian (Ancient)","-"
"6960","xle","Lemnian","-"
"6959","xld","Lydian","-"
"6958","xlc","Lycian","-"
"6957","xlb","Loup B","-"
"6956","xla","Kamula","6270"
"6955","xkz","Kurtokha","1685"
"6954","xky","Uma' Lasan","4096"
"6953","xkx","Karore","6270"
"6952","xkw","Kembra","2418"
"6951","xkv","Shekgalagari","1747"
"6950","xku","Kaamba","1868"
"6949","xkt","Kantosi","1747"
"6948","xks","Kumbewaha","2418"
"6947","xkr","Xakriabá","5196"
"6946","xkq","Koroni","2418"
"6945","xkp","Kabatei","1811"
"6944","xko","Kiorr","3549"
"6943","xkn","Kayan River Kayan","2418"
"6942","xkl","Mainstream Kenyah","2418"
"6941","xkk","Kaco'","2986"
"6940","xkj","Kajali","1811"
"6939","xki","Kenyan Sign Language","5903"
"6938","xkh","Karahawyana","5196"
"6937","xkg","Gworog","1868"
"6936","xkf","Khengkha","1685"
"6935","xke","Kereho","2418"
"6934","xkd","Mendalam Kayan","2418"
"6933","xkc","گویش خوئینی","1811"
"6932","xkb","Northern Nago","1868"
"6931","xka","کلکوٹی","6539"
"6930","xiy","Xipaya","5196"
"6929","xiv","Indus Valley Language","-"
"6928","xis","Kisan","2264"
"6927","xir","Xiriâna","5196"
"6926","xil","Illyrian","-"
"6925","xii","Xiri","1747"
"6924","xib","Iberian","-"
"6923","xhv","Khua","6609"
"6922","xhu","Hurrian","-"
"6921","xht","Hattic","-"
"6920","xhr","Hernican","-"
"6919","xhe","Khetrani","6539"
"6918","xhd","Hadrami","-"
"6917","xhc","Hunnic","-"
"6916","xha","Harami","-"
"6915","xh","isiXhosa","1747"
"6914","xgu","Unggumi","1747"
"6913","xgr","Garza","-"
"6912","xgl","Galindan","-"
"6911","xgf","Gabrielino-Fernandeño","-"
"6910","xgb","Gbin","-"
"6909","xga","Galatian","-"
"6908","xfa","Faliscan","-"
"6907","xeu","Keoru-Ahia","6270"
"6906","xet","Xetá","5196"
"6905","xes","Kesawai","6270"
"6904","xer","Xerénte","5196"
"6903","xep","Epi-Olmec","-"
"6902","xem","Kembayan","2418"
"6901","xel","Kelo","334"
"6900","xed","Hdi","1868"
"6899","xeb","Eblan","-"
"6898","xdy","Malayic Dayak","2418"
"6897","xdm","Edomite","-"
"6896","xdc","Dacian","-"
"6895","xda","Darkinyung","1747"
"6894","xcy","Cayuse","-"
"6893","xcw","Coahuilteco","-"
"6892","xcv","Chuvantsy","-"
"6891","xcu","Curonian","-"
"6890","xct","Classical Tibetan","-"
"6889","xcr","Carian","-"
"6888","xco","Chorasmian","-"
"6887","xcn","Cotoname","-"
"6886","xcm","Comecrudo","-"
"6885","xcl","Classical Armenian","-"
"6884","xch","Chemakum","-"
"6883","xcg","Cisalpine Gaulish","-"
"6882","xce","Celtiberian","-"
"6881","xcc","Camunic","-"
"6880","xcb","Cumbric","-"
"6879","xby","Batyala","1747"
"6878","xbw","Kambiwá","5196"
"6877","xbr","Kambera","2418"
"6876","xbo","Bolgarian","-"
"6875","xbn","Kenaboi","-"
"6874","xbm","Middle Breton","-"
"6873","xbi","Kombio","6270"
"6872","xbc","Bactrian","-"
"6871","xbb","Lower Burdekin","-"
"6870","xba","Kamba (Brazil)","5196"
"6869","xay","Kayan Mahakam","2418"
"6868","xaw","Kawaiisu","1747"
"6867","xav","Xavánte","5196"
"6866","xau","Kauwera","2418"
"6865","xat","Katawixi","5196"
"6864","xaq","Aquitanian","-"
"6863","xap","Apalachee","-"
"6862","xao","Khao","6609"
"6861","xan","Xamtanga","234"
"6860","xal","Калмыцкий","5431"
"6859","xai","Kaimbé","5196"
"6858","xag","Aghwan","-"
"6857","xae","Aequian","-"
"6856","xad","Adai","-"
"6855","xac","Kachari","356"
"6854","xab","Sambe","1747"
"6853","xaa","Andalusian Arabic","334"
"6852","wyy","Western Fijian","1747"
"6851","wyr","Wayoró","5196"
"6850","wym","Wymysorys","1747"
"6849","wyb","Wangaaybuwan-Ngiyambaa","1747"
"6848","wya","Wyandot","1747"
"6847","wxa","瓦乡话","7374"
"6846","www","Wawa","1868"
"6845","wwo","Wetamut","1868"
"6844","wwa","Waama","1868"
"6843","wuy","Wauyai","2418"
"6842","wux","Wulna","1747"
"6841","wuv","Wuvulu-Aua","6270"
"6840","wuu","吳語","7374"
"6839","wut","Wutung","6270"
"6838","wun","Bungu","5903"
"6837","wum","Wumbvu","1868"
"6836","wul","Silimo","2418"
"6835","wuh","五屯话","7374"
"6834","wud","Wudu","1868"
"6833","wub","Wunambal","1747"
"6832","wua","Wikngenchera","1747"
"6831","wtw","Wotu","2418"
"6830","wtm","Mewati","2264"
"6829","wtk","Watakataui","6270"
"6828","wti","Berta","234"
"6827","wtf","Watiwa","6270"
"6826","wsu","Wasu","5196"
"6825","wss","Wasa","1747"
"6824","wsr","Owenia","6270"
"6823","wsk","Waskia","6270"
"6822","wsi","Wusi","1868"
"6821","wsa","Warembori","2418"
"6820","wry","Merwari","5313"
"6819","wrx","Wae Rana","2418"
"6818","wrv","Waruna","6270"
"6817","wru","Waru","2418"
"6816","wrs","Waris","6270"
"6815","wrr","Wardaman","1747"
"6814","wrp","Waropen","2418"
"6813","wro","Worrorra","1747"
"6812","wrn","Warnang","334"
"6811","wrm","Warumungu","1747"
"6810","wrl","Warlmanpa","1747"
"6809","wrk","Garrwa","1747"
"6808","wrh","Wiradhuri","1747"
"6807","wrg","Warungu","1747"
"6806","wrd","Warduji","5177"
"6805","wra","Warapu","6270"
"6804","wpc","Maco","2"
"6803","woy","Weyto","234"
"6802","wow","Wawonii","2418"
"6801","wos","Hanga Hundi","6270"
"6800","wor","Woria","2418"
"6799","woo","Manombai","2418"
"6798","won","Wongo","1868"
"6797","wom","Wom (Nigeria)","1747"
"6796","wok","Longto","1868"
"6795","woi","Kamang","2418"
"6794","wog","Wogamusin","6270"
"6793","wof","Gambian Wolof","1747"
"6792","woe","Woleaian","1747"
"6791","wod","Wolani","2418"
"6790","woc","Wogeo","6270"
"6789","wob","Wè Northern","1868"
"6788","woa","Tyaraity","1747"
"6787","wo","Wollof","1868"
"6786","wny","Wanyi","1747"
"6785","wnw","Wintu","1747"
"6784","wnu","Usan","6270"
"6783","wnp","Wanap","6270"
"6782","wno","Wano","2418"
"6781","wnk","Wanukaka","2418"
"6780","wni","Ndzwani Comorian","334"
"6779","wng","Wanggom","2418"
"6778","wne","ونیسی","6539"
"6777","wnc","Wantoat","6270"
"6776","wnb","Wanambre","6270"
"6775","wmx","Womo","6270"
"6774","wmw","Mwani","5196"
"6773","wmt","Walmajarri","1747"
"6772","wms","Wambon","2418"
"6771","wmo","Wom (Papua New Guinea)","6270"
"6770","wmm","Maiwa (Indonesia)","2418"
"6769","wmh","Waima'a","5196"
"6768","wme","वाम्बुले","4378"
"6767","wmd","Mamaindé","5196"
"6766","wmc","Wamas","6270"
"6765","wmb","Wambaya","1747"
"6764","wlx","Wali (Ghana)","1747"
"6763","wlw","Walak","2418"
"6762","wlv","Wichí Lhamtés Vejoz","2"
"6761","wls","Wallisian","1747"
"6760","wlr","Wailapa","1868"
"6759","wlo","Wolio","2418"
"6758","wlm","Middle Welsh","-"
"6757","wll","Wali (Sudan)","334"
"6756","wli","Waioli","2418"
"6755","wlg","Kunbarlang","1747"
"6754","wle","Wolane","234"
"6753","wlc","Mwali Comorian","334"
"6752","wla","Walio","6270"
"6751","wkw","Wakawaka","1747"
"6750","wku","Kunduvadi","3926"
"6749","wkl","Kalanadi","3926"
"6748","wkd","Wakde","5100"
"6747","wkb","Kumbaran","3926"
"6746","wji","Warji","1747"
"6745","wja","Waja","1747"
"6744","wiy","Wiyot","1747"
"6743","wiv","Vitu","6270"
"6742","wiu","Wiru","6270"
"6741","win","Ho-Chunk","1747"
"6740","wim","Wik-Mungkan","1747"
"6739","wik","Wikalkan","1747"
"6738","wij","Wik-Iiyanh","1747"
"6737","wii","Minidien","6270"
"6736","wih","Wik-Me'anha","1747"
"6735","wig","Wik-Ngathana","1747"
"6734","wic","Wichita","1747"
"6733","wib","Southern Toussian","1868"
"6732","whu","Wahau Kayan","2418"
"6731","whk","Wahau Kenyah","2418"
"6730","whg","North Wahgi","6270"
"6729","wha","Manusela","2418"
"6728","wgy","Warrgamay","1747"
"6727","wgu","Wirangu","1747"
"6726","wgo","Waigeo","2418"
"6725","wgi","Wahgi","6270"
"6724","wgb","Wagawaga","6270"
"6723","wfg","Yafi","2418"
"6722","wew","Wejewa","2418"
"6721","weu","Rawngtu Chin","4240"
"6720","wet","Perai","2418"
"6719","wes","Cameroon Pidgin","1868"
"6718","wer","Weri","6270"
"6717","wep","Westphalien","1747"
"6716","weo","Wemale","2418"
"6715","wem","Weme Gbe","1868"
"6714","wei","Kiunum","6270"
"6713","weh","Weh","1868"
"6712","weg","Wergaia","1747"
"6711","wed","Wedau","6270"
"6710","wec","Wè Western","1868"
"6709","wdj","Wadjiginy","1747"
